image,page,label,color,xmin,ymin,xmax,ymax,text,id
placeholder_image_147.png,148,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,V6UmcQ83cOgR
placeholder_image_147.png,148,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,d0KTQvQuKXr8
placeholder_image_147.png,148,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,qhQIIMDzmr0a
placeholder_image_148.png,149,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,u5uLIHgv8dJO
placeholder_image_148.png,149,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,EF1CM62H0Obb
placeholder_image_149.png,150,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,uxjJ2k06b2jB
placeholder_image_149.png,150,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,ApLBzHJsdBkj
placeholder_image_149.png,150,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5795,0.5092,0.5969,jane.smith@springfieldcouncil.gov.uk,WXRZCL9idwuu
placeholder_image_149.png,150,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,401QGnH8kKJM
placeholder_image_149.png,150,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,hKz2I2M5RXgB
placeholder_image_149.png,150,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,Cc43fWT49W1J
placeholder_image_150.png,151,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,xamy60Z2Stpa
placeholder_image_150.png,151,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,mzipJXRONCuW
placeholder_image_151.png,152,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,em0D5iiJ9TAP
placeholder_image_151.png,152,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,ZfuAGfg0h74t
placeholder_image_151.png,152,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5795,0.5092,0.5969,jane.smith@springfieldcouncil.gov.uk,sKN8wIywtgEd
placeholder_image_151.png,152,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,s59ECO5u81K7
placeholder_image_151.png,152,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,SneLgV6iWnnT
placeholder_image_151.png,152,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,3DWavImCyMhD
placeholder_image_152.png,153,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,cQgvnr8zpbts
placeholder_image_152.png,153,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,YK0Yb53YisO6
placeholder_image_153.png,154,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,hWKCl5qfjN6p
placeholder_image_153.png,154,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,HB8SYOn1ZuI7
placeholder_image_153.png,154,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5795,0.5092,0.5969,jane.smith@springfieldcouncil.gov.uk,BQFvNslXmLrY
placeholder_image_153.png,154,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,7G8lQpRIbKCe
placeholder_image_153.png,154,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,0g5nhXUMjblL
placeholder_image_153.png,154,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,WF2Sw2WQshVi
placeholder_image_154.png,155,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,J3S2Ww47DW3l
placeholder_image_154.png,155,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,dIPlPHHyKdj3
placeholder_image_155.png,156,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,a8jPHSaC4cP8
placeholder_image_155.png,156,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,hLO0DUhPfB1j
placeholder_image_155.png,156,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5795,0.5092,0.5969,jane.smith@springfieldcouncil.gov.uk,hZZi5Wix8iC6
placeholder_image_155.png,156,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,G6wRBCjU5ePi
placeholder_image_155.png,156,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,fFGCyV1FM5BT
placeholder_image_155.png,156,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,N87Eksg9G7yv
placeholder_image_156.png,157,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,RlQhdGNORh9t
placeholder_image_156.png,157,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,DWTSzhelbpqw
placeholder_image_157.png,158,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,Jio4mZPcnFN1
placeholder_image_157.png,158,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,LezJLrd90d0m
placeholder_image_157.png,158,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5795,0.5092,0.5969,jane.smith@springfieldcouncil.gov.uk,GrXO1ncwMdM5
placeholder_image_157.png,158,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,JSSKb7MQUPgn
placeholder_image_157.png,158,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,niTbWD8z8uPw
placeholder_image_157.png,158,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,a9n858AdQrdx
placeholder_image_158.png,159,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,6uABsrjLGemy
placeholder_image_158.png,159,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,hVcW7mVbuy9z
placeholder_image_159.png,160,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,ylqSUlxBdb9i
placeholder_image_159.png,160,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,mbJWvM2mrGMt
placeholder_image_159.png,160,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5795,0.5092,0.5969,jane.smith@springfieldcouncil.gov.uk,YuQZvsRxwp1Z
placeholder_image_159.png,160,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,lIZd5mBvrwoX
placeholder_image_159.png,160,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,t99c8oycCwDo
placeholder_image_159.png,160,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,8JtJLYinTuKa
placeholder_image_160.png,161,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,swdJuXjlxook
placeholder_image_160.png,161,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,XUXV989zWEig
placeholder_image_161.png,162,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,d5G5eJMebQhm
placeholder_image_161.png,162,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,sMBGgeU2bZs8
placeholder_image_161.png,162,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5795,0.5092,0.5969,jane.smith@springfieldcouncil.gov.uk,2YTkY0nZqgOD
placeholder_image_161.png,162,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,NOznFiSjJ3FP
placeholder_image_161.png,162,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,t27IzOMJ5uZt
placeholder_image_161.png,162,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,wV7SQSJdO3tl
placeholder_image_162.png,163,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,6tlNAEXwPI7O
placeholder_image_162.png,163,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,JD60DwOvUgRy
placeholder_image_163.png,164,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,QSwfLrD0N5NH
placeholder_image_163.png,164,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,mQ67jI55lSkC
placeholder_image_163.png,164,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5795,0.5092,0.5969,jane.smith@springfieldcouncil.gov.uk,BTrAlRwV4HNS
placeholder_image_163.png,164,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,siHUtEwwOFbq
placeholder_image_163.png,164,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,9KrISyY1yQqc
placeholder_image_163.png,164,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,U3DkqKJ2CBmI
placeholder_image_164.png,165,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,386HP0eh7TsY
placeholder_image_164.png,165,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,j2MEyQT1mvyc
placeholder_image_165.png,166,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,XB5Ekh4cBJfi
placeholder_image_165.png,166,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,iHn5qjsN8FkV
placeholder_image_165.png,166,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5795,0.5092,0.5969,jane.smith@springfieldcouncil.gov.uk,U4YDP0q17mj1
placeholder_image_165.png,166,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,xc3OGwnQjVg7
placeholder_image_165.png,166,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,e7tMGXXbLWg1
placeholder_image_165.png,166,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,ymE3qtqP9jFP
placeholder_image_166.png,167,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,tBlzY4fV8Nwz
placeholder_image_166.png,167,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,lMIzBHTcGU8h
placeholder_image_167.png,168,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,RBcf5Xv0nQil
placeholder_image_167.png,168,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,jgXqM5Q9B6Yx
placeholder_image_167.png,168,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5795,0.5092,0.5969,jane.smith@springfieldcouncil.gov.uk,jlqQBjVQFJMW
placeholder_image_167.png,168,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,RPIuatIrQWks
placeholder_image_167.png,168,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,yNfbbycBLXhu
placeholder_image_167.png,168,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,7QUzmpXgB2Wg
placeholder_image_168.png,169,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,vQlNYndMJJps
placeholder_image_168.png,169,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,pYJLUNSXGtbq
placeholder_image_169.png,170,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,FzmcU28tjm4w
placeholder_image_169.png,170,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,MddI8uTLmLVj
placeholder_image_169.png,170,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5795,0.5092,0.5969,jane.smith@springfieldcouncil.gov.uk,ip4dDhnRIgG1
placeholder_image_169.png,170,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,BwX0mgdEboOl
placeholder_image_169.png,170,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,eWc1si2kk9yF
placeholder_image_169.png,170,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,QJWg7RFwcs0R
placeholder_image_170.png,171,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,DvrQo2czVcoI
placeholder_image_170.png,171,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,O1NFx92mNW3h
placeholder_image_171.png,172,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,6FvWXNOnb3yT
placeholder_image_171.png,172,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,P6jmTUP8YHkD
placeholder_image_171.png,172,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5795,0.5092,0.5969,jane.smith@springfieldcouncil.gov.uk,R6dqX9yPchGp
placeholder_image_171.png,172,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,9jFcRIMMyXuR
placeholder_image_171.png,172,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,pyKUcyU9ObkI
placeholder_image_171.png,172,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,efnE9sTah2tT
placeholder_image_172.png,173,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,QTHWMQCqOPuD
placeholder_image_172.png,173,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,eeZuNDas1Qlz
placeholder_image_173.png,174,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,g2erGYuK4C03
placeholder_image_173.png,174,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,WXWdK8RUPFiq
placeholder_image_173.png,174,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5795,0.5092,0.5969,jane.smith@springfieldcouncil.gov.uk,MkZ5dVSoA0Ke
placeholder_image_173.png,174,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,7Qw4WxCcyiq6
placeholder_image_173.png,174,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,n2nRgpGkXaJ3
placeholder_image_173.png,174,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,hGcOUfcR7nBT
placeholder_image_174.png,175,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,9EbbzxTucKpq
placeholder_image_174.png,175,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,M1Aa1Ccr299F
placeholder_image_175.png,176,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,ecbLsE74li4A
placeholder_image_175.png,176,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,0HB7XIIIY3tt
placeholder_image_175.png,176,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5795,0.5092,0.5969,jane.smith@springfieldcouncil.gov.uk,YkEmIB9jqBfZ
placeholder_image_175.png,176,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,uKFet254HDlC
placeholder_image_175.png,176,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,ZNbwdLmxf3dC
placeholder_image_175.png,176,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,uLJUGqw0HWQt
placeholder_image_176.png,177,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,6MsW1glEEXQw
placeholder_image_176.png,177,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,omdPnAqiAs95
placeholder_image_177.png,178,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,iFWh98BpdZzI
placeholder_image_177.png,178,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,cDiA4Gs8wEHu
placeholder_image_177.png,178,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5795,0.5092,0.5969,jane.smith@springfieldcouncil.gov.uk,PqfeWIwysthi
placeholder_image_177.png,178,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,vPbPEpH10feH
placeholder_image_177.png,178,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,pwzZ8JZYKAZn
placeholder_image_177.png,178,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,04P3VO4A1ay4
placeholder_image_178.png,179,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,ejQ4tYUCTCob
placeholder_image_178.png,179,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,G5AtUikyzjyN
placeholder_image_179.png,180,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,gqcyBIrDBU5K
placeholder_image_179.png,180,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,NDB0vd2KaFv8
placeholder_image_179.png,180,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5795,0.5092,0.5969,jane.smith@springfieldcouncil.gov.uk,fB0kVC8PEXpK
placeholder_image_179.png,180,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,snCs0UKuAv8J
placeholder_image_179.png,180,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,MkouzCjVl77T
placeholder_image_179.png,180,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,euUtDjMUZWEd
placeholder_image_180.png,181,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,V3rzo7YKpXlP
placeholder_image_180.png,181,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,N40UUQsZDxPe
placeholder_image_181.png,182,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,7fznO1ecIh3l
placeholder_image_181.png,182,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,TCJ9wEh4aolX
placeholder_image_181.png,182,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5795,0.5092,0.5969,jane.smith@springfieldcouncil.gov.uk,fvGzSs7lsvwf
placeholder_image_181.png,182,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,xrcq0EKgYmKe
placeholder_image_181.png,182,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,LbHm6wSJ47JW
placeholder_image_181.png,182,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,tBlhlHmHoVwE
placeholder_image_182.png,183,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,q0xhg9pbio4h
placeholder_image_182.png,183,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,Q8lnXXQEJhgv
placeholder_image_183.png,184,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,LZxjkuSVWvbo
placeholder_image_183.png,184,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,khnyJUmJWUZZ
placeholder_image_183.png,184,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5795,0.5092,0.5969,jane.smith@springfieldcouncil.gov.uk,zUHfWc3ZlSIK
placeholder_image_183.png,184,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,zTpg4FUuiw1h
placeholder_image_183.png,184,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,aQsEfmq32l7o
placeholder_image_183.png,184,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,fJLYwCiKCafj
placeholder_image_184.png,185,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,3OYS6M4FQ6Df
placeholder_image_184.png,185,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,Sgq9CkJqTo4Y
placeholder_image_185.png,186,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,pKIs5QAvBPLH
placeholder_image_185.png,186,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,uNYmhNwMuSmG
placeholder_image_185.png,186,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5795,0.5092,0.5969,jane.smith@springfieldcouncil.gov.uk,SZii2kXB2IQk
placeholder_image_185.png,186,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,FumZwhkJsBiv
placeholder_image_185.png,186,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,pHq78VvufDJW
placeholder_image_185.png,186,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,9VPBjOpKSQQD
placeholder_image_186.png,187,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,mMpkddwf36LG
placeholder_image_186.png,187,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,OTL8Qgxv35Ex
placeholder_image_187.png,188,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,8nNLJK8D36v3
placeholder_image_187.png,188,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,IZyOQtNTu9ph
placeholder_image_187.png,188,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5795,0.5092,0.5969,jane.smith@springfieldcouncil.gov.uk,dp1z1YF8AupZ
placeholder_image_187.png,188,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,Shve6vXA01jm
placeholder_image_187.png,188,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,rzD6Zgu2AxsV
placeholder_image_187.png,188,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,mU7pXCbHIEUX
placeholder_image_188.png,189,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,WCkMiyniO7oP
placeholder_image_188.png,189,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,eAiQSuZHl4nI
placeholder_image_189.png,190,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,P3ID3HSUJMuO
placeholder_image_189.png,190,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,OeSrYWdPgEAU
placeholder_image_189.png,190,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5795,0.5092,0.5969,jane.smith@springfieldcouncil.gov.uk,fJa0uWwbRunx
placeholder_image_189.png,190,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,KBcNcCV752dT
placeholder_image_189.png,190,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,G7cDyY32LdkT
placeholder_image_189.png,190,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,jMljMmgiozzc
placeholder_image_190.png,191,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,sARsweWMEnTX
placeholder_image_190.png,191,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,2fsSlce627AN
placeholder_image_191.png,192,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,xSCgaiT9UPqw
placeholder_image_191.png,192,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,Xkk6VVYEuRs9
placeholder_image_191.png,192,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5795,0.5092,0.5969,jane.smith@springfieldcouncil.gov.uk,mghN4dm1Jg75
placeholder_image_191.png,192,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,xDc2B47eM0DD
placeholder_image_191.png,192,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,hUV2Vqj6nwwn
placeholder_image_191.png,192,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,r825BTqxda6f
placeholder_image_192.png,193,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,FfKf9R2f7NHI
placeholder_image_192.png,193,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,IUbyu9ETjV5g
placeholder_image_193.png,194,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,Rmo1LCYs448X
placeholder_image_193.png,194,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,Q4LDbPI8aoKx
placeholder_image_193.png,194,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5795,0.5092,0.5969,jane.smith@springfieldcouncil.gov.uk,09ng4nGrliH3
placeholder_image_193.png,194,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,DsHjP8tRWiEG
placeholder_image_193.png,194,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,NMqu6S6DkNA3
placeholder_image_193.png,194,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,92lejNOrCLO6
placeholder_image_194.png,195,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,QeTAakcKIlb9
